sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,round,strategy,seed
e26240a17ba84592c665,1688,1688,3.4564247,5.0017776,1.3951283,3.8182006,1.3983529,5.006328,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,4.452612320582072,6.5885850588480634,0.03057335430254305,0.01306885867106361,-0.0037025547585121327,0.04364221297360666,2.4230723,3.6079752,0.2484614,110100,3.4564247131347656,5.001777648925781,110101,6.105705261230469,5.8858466148376465,110102,3.7957069873809814,8.878130912780762,6.3388682118971325,0.757714895177801,5.583333333333333,9.058333333333334,0.13806220527245738,0.13806220527245738,False,C=CC(=O)OCC(CC)CCCC,3,random,1101
48322f47941ad052cef4,2137,2137,6.2856417,13.85373,3.1580327,7.094344,0.5919876,13.853734,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,9.084641138712565,14.780343373616537,0.09699608774582044,0.11680096225922623,0.04808752387991089,0.21379705000504667,3.9363115,13.261746,0.6118571,110100,6.285641670227051,13.853730201721191,110101,11.331372261047363,21.26358985900879,110102,9.636909484863281,9.223710060119629,7.642233240925371,0.5952084963023051,5.608333333333333,10.45,0.3326587037910675,0.3326587037910675,False,N#Cc1ccc(C(=O)c2ccccc2)cc1,3,random,1101
1e337f272ca5d688e8ff,3767,3767,4.943142,12.105153,1.0521228,7.2189436,1.6030035,12.105159,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,5.8817901611328125,11.739088694254557,0.024807179726888347,0.012165654183303037,0.011610274216481664,0.036972833910191384,6.1668205,10.502155,0.6694771,110100,4.943141937255859,12.10515308380127,110101,7.363807201385498,13.490272521972656,110102,5.33842134475708,9.621840476989746,4.288862644966878,0.5964769188721616,5.333333333333333,10.925,0.05616639983069194,0.05616639983069194,False,CC(=O)c1ccc(F)cc1,3,random,1101
b51b5dbcd2a38b174973,2447,2447,25.25856,49.492588,10.088377,26.98853,16.049366,49.492588,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,27.13989003499349,55.66011047363281,0.882214485484982,0.7628793382744528,0.8124291213124338,1.6450938237594348,16.900152,33.443222,1.9658768,110100,25.258560180664062,49.49258804321289,110101,35.651329040527344,73.31695556640625,110102,20.509780883789062,44.1707878112793,12.110214034009811,0.29140507061278953,27.475,65.40833333333333,0.29460715444537233,0.29460715444537233,False,CCOC(=O)c1cccnc1,3,random,1101
162ffd9b0db1fd3c1509,3269,3269,6.5942593,19.294405,3.0139828,9.948555,4.053812,19.294405,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,7.265937169392903,14.725488662719727,0.0897520359900238,0.051831051002725156,-0.02952567075921709,0.14158308699274896,6.934572,15.240593,0.8493614,110100,6.594259262084961,19.294404983520508,110101,5.201192855834961,13.284276008605957,110102,10.002359390258789,11.597784996032715,6.538494131479001,0.5388420182577708,6.1,15.883333333333333,0.10328493433463189,0.10328493433463189,False,CC(=O)c1ccc2c(c1)OCO2,3,random,1101
a7a814c9db59a62411a2,1666,1666,7.1016426,10.127006,1.6046982,7.290662,2.3422356,10.127059,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,6.601426521937053,9.400970935821533,0.120979767695018,0.02212137147322233,0.05152964062406889,0.14310113916824033,5.6859636,7.7848234,0.56385887,110100,7.101642608642578,10.127005577087402,110101,9.186155319213867,11.60508918762207,110102,3.516481637954712,6.470818042755127,4.175305393751719,0.38200501088187366,21.625,21.675,1.2564385884762865,1.2564385884762865,False,Cc1ccc(C)cc1,3,random,1101
d49f2ae16cf70d54ccf4,2281,2281,6.4088473,14.428973,2.5408528,7.395061,0.0,14.428974,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,8.247177282969156,14.343804359436035,0.04622857789672309,0.03833036836626616,0.017709008286464947,0.08455894626298925,4.854208,14.428974,0.700364,110100,6.408847332000732,14.428973197937012,110101,9.946043014526367,17.779523849487305,110102,8.386641502380371,10.822916030883789,7.492363857385581,0.41535396573183814,12.066666666666666,22.741666666666667,0.46791791297916463,0.46791791297916463,False,O=S(c1ccccc1)c1ccccc1,3,random,1101
91cd087e44e7a3364533,3227,3227,8.26401,16.983513,3.4316049,9.437138,4.8722553,16.983513,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,6.743434429168701,13.9798796971639,0.07144970076265023,0.06718591749813624,0.06922877454931087,0.13863561826078646,6.0055327,12.111258,0.7049712,110100,8.264010429382324,16.98351287841797,110101,7.750317573547363,16.27934455871582,110102,4.215975284576416,8.67678165435791,5.3902838662544825,0.7936005233043412,19.391666666666666,38.45,1.455549345402517,1.455549345402517,False,CSc1ccc(C(C)=O)cc1,3,random,1101
23e0c45fe7c2db0d34ba,3691,3691,6.751799,15.714159,2.3113937,7.1077724,3.5259047,15.714159,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,6.323267141977946,13.981700897216797,0.006756045638235215,0.009253812345405489,0.006970972736403872,0.016009857983640706,4.7963786,12.188254,0.63381004,110100,6.7517991065979,15.71415901184082,110101,6.676039695739746,13.934696197509766,110102,5.541962623596191,12.296247482299805,3.3423666586732232,0.8225384254348991,7.7,18.45,0.20921431732502188,0.20921431732502188,False,Cc1ccc(C=O)c(C)c1,3,random,1101
bb4266766361f6890f02,815,815,5.1794066,0.00044012407,4.3064566,5.184338,0.0,13.496014,a49e764d2f94291641c13fc0f7af137b0dc673776454102766bf132aea189977,5.847622076670329,4.779432409615349,0.036792557988627766,0.2169934059434164,0.08836238538868642,0.25378596393204417,0.8778815,13.496014,0.4329741,110100,5.179406642913818,0.00044012407306581736,110101,7.653531551361084,14.33785629272461,110102,4.709928035736084,8.120483698803582e-07,4.727258860016966,0.7439162194855311,4.525,7.925,0.16871526476899834,0.16871526476899834,False,C=CC(=O)OCCOc1ccccc1,3,random,1101
